Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
124,124,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,496935183,I am too sick/my health is too poor to join,,,Too Sick,RcrtSI_OptOut_v1r0_health,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_496935183,,,
125,125,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
126,126,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,491099823,I do not have reliable access to the internet/a device,,,Unreliable Internet/Device,RcrtSI_OptOut_v1r0_access,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,1/6/23,Participants Table Nested structure: state_d_706283025_d_491099823,,,
127,127,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
128,128,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,836460125,I do not like to do things online,,,Dislike Online Activities,RcrtSI_OptOut_v1r0_online,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Master Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_836460125,,Question text also for HdRef_DislikeOnline_v1r0,
129,129,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
130,130,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,163534562,I am worried the study might find out something concerning about me,,,Concerned Study Will Find Something Bad,RcrtSI_OptOut_v1r0_concern,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_163534562,,,
131,131,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
132,132,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,331787113,I do not want to provide information online,,,Against Giving Info Online,RcrtSI_OptOut_v1r0_PrivacyA,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_331787113,,,
133,133,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
134,134,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,705732561,I do not want to complete surveys,,,Don't Want To Do Suvryes,RcrtSI_OptOut_v1r0_PrivacyB,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_705732561,,,
135,135,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
136,136,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,381509125,I do not want to provide access to medical history information or diagnoses,,,Against Giving Med Hx Info or Dx,RcrtSI_OptOut_v1r0_PrivacyC,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_381509125,,,
137,137,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
138,138,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,497530905,I do not trust the government,,,Don't Trust Gov,RcrtSI_OptOut_v1r0_PrivacyD,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_497530905,,Question text also for HdRef_PrivacyB_v1r0,
139,139,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
140,140,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,627995442,I do not trust research/researchers,,,Don't Trust Rsrch,RcrtSI_OptOut_v1r0_PrivacyE,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_627995442,,Question text for HdRef_PrivacyC_v1r0,
141,141,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
142,142,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,208102461,I do not want my information shared with other researchers,,,Don't Want Info Given To Other Rsrchrs,RcrtSI_OptOut_v1r0_PrivacyF,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,1/11/22,Participants Table Nested structure: state_d_706283025_d_208102461,,,
143,143,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
144,144,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,579618065,I am worried my information will not be secure or there will be a data breach,,,Worried Info Not Secure,RcrtSI_OptOut_v1r0_PrivacyG,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_579618065,,,
145,145,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
146,146,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,702433259,"I am worried about data being given to my insurance company/effects on insurance (health, life, other)",,,Worried Ins Will Get Data,RcrtSI_OptOut_v1r0_PrivacyH,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_702433259,,,
147,147,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
148,148,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,771146804,I am worried about data being given to my employer/potential employer,,,Worried Job Will Get Data,RcrtSI_OptOut_v1r0_PrivacyI,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,1/6/23,Participants Table Nested structure: state_d_706283025_d_771146804,,,
149,149,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
150,150,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,163284008,I am worried that my information could be used to discriminate against me/my family,,,Worried About Discrimination From Data,RcrtSI_OptOut_v1r0_PrivacyJ,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,1/6/23,Participants Table Nested structure: state_d_706283025_d_163284008,,,
151,151,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
152,152,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,387198193,I am worried that my information will be used by others to make a profit,,,Worried Others Will Profit From My Data,RcrtSI_OptOut_v1r0_PrivacyK,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,1/6/23,Participants Table Nested structure: state_d_706283025_d_387198193,,,
153,153,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
154,154,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,566047367,I have other privacy concerns,,,Oth Privacy Concerns,RcrtSI_OptOut_v1r0_PrivacyL,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_566047367,,Question text also for HdRef_PrivacyJ_v1r0,
155,155,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
156,156,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,400259098,I am concerned about COVID-19,,,COV Concerns,RcrtSI_OptOut_v1r0_Covid,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Master Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_400259098,,Also Question text for HdRef_COVID_v1r0,
157,157,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
158,158,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,260703126,Refused MyChart Invitation,,,Ref MyChart Invite,RcrtSI_OptOut_v1r0_MyChart,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Master Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_260703126,,,
159,159,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
160,160,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,744197145,Person is unable to participate or deceased,,,Unable/Dead,RcrtSI_OptOut_v1r0_unable,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_744197145,,,
161,161,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
162,162,192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),,,,,,950040334,Reason not given,,,Reason Not Given,RcrtSI_OptOut_v1r0_none,,Num,1,104430631,0 = No,,No,No,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,Yes,10/21/21,Participants Table Nested structure: state_d_706283025_d_950040334,,Question text also for HdRef_NotGiven_v1r0,
163,163,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
164,164,192505768,Recruitment,883203566,Sign in,,,,,,,,875549268,Recruitment SOP maximum number of pre-consent contact attempts reached for cycle,,,Reached Max Contact N,RcrtSI_MaxContcts_v1r0,,Num,1,104430631,0 = No,,Yes,No,Default will be set to No .,,Recruitment Data Dictionary,Yes,Yes,,Participants Table Not nested (state_d_875549268),,,
165,165,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
166,166,192505768,Recruitment,883203566,Sign in,,,,,,,,230663853,Autogenerated flag - Signed-in,,,Signed-In,RcrtSI_SignedIn_v1r0,,Num,1,104430631,0 = No,,Yes,No,"Default is zero at time token/pin assigned to recruit. For passive recruits both RcrtSI_SignedIn_v1r0 equals 1 and token assigned occur in the same step, which is after selection of site.  Once a passive recruit has a token, all subsequent flags can be populated with the default and updated as the participant proceeds.",,Recruitment Data Dictionary,No,Yes,,Participants Table Not nested (d_230663853),,,
167,167,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
168,168,192505768,Recruitment,883203566,Sign in,,,,,,,,335767902,Autogenerated date/time First Signed-In,,,D/T First Sign-In,RcrtSI_SignTime_v1r0,,ISO,24,,Example: 2020-07-17T15:21:26.763Z,,Yes,No,ISO format to be converted to SAS,"Required = Yes, if RcrtSI_SignedIn_v1r0 equals 1",Recruitment Data Dictionary,No,No,2/21/23,Participants Table Not nested (d_335767902),,,
169,169,192505768,Recruitment,883203566,Sign in,,,,,,New,1/30/23,288972510,Uninvited recruits that have been added to the data frame or made active by mistake,,,Uninvited Recruits,RcrtSI_UninvitedRcts_v1r0,,Num,1,104430631,0 = No,,No,No,The records sites flag as uninvited will be deleted from our system,,Recruitment Data Dictionary,No,No,3/10/23,Participants Table Not nested (d_288972510),,,
170,170,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
171,171,192505768,Recruitment,883203566,Sign In,,,,,,New,,956485028,A/B testing message responses,,,A/B testing message responses,RcrtSI_ABMessage_v1r0,,Num,1,562663942,0 = Altruism Personal,,No,No,A/B Testing Message Variable Creation (March release) #1206: https://github.com/episphere/connect/issues/1206,,Recruitment Data Dictionary,Yes,No,2/26/25,Participants Table,,,
172,172,,,,,,,,,,,,,,,,,,,,,686986259,1 = Altruism General,,,,,,,,,,,,,
173,173,,,,,,,,,,,,,,,,,,,,,477331464,2 = Cancer Connection Personal,,,,,,,,,,,,,
174,174,,,,,,,,,,,,,,,,,,,,,935486262,3 = Cancer Connection General,,,,,,,,,,,,,
175,175,,,,,,,,,,,,,,,,,,,,,518814501,4 = Research Personal,,,,,,,,,,,,,
176,176,,,,,,,,,,,,,,,,,,,,,307763550,5 = Research General,,,,,,,,,,,,,
177,177,192505768,Recruitment,214456996,Eligibility Screener,,,,,,,,828729648,I do not have a pin,,,No PIN,RcrtES_noPIN_v1r0,,Num,1,104430631,0 = No,,No,No,"Default is 0, RcrtES_noPIN_v1r0 equals 1 if I do not have a PIN button selected",,Recruitment Data Dictionary,No,Yes,,Participants Table Not nested (d_828729648),,,removed quotation marks
178,178,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
179,179,192505768,Recruitment,214456996,Eligibility Screener,,,,,,,,379080287,Enter your Pin number,,,Pin Entered,RcrtES_PIN_v1r0,,Char,6,,N/A,,No,No,,,Recruitment Data Dictionary,,,,Participants Table Not nested (d_379080287),,,
180,180,192505768,Recruitment,214456996,Eligibility Screener,,,,,,,,948195369,PIN match - autogenerated when entered PIN matches an active recruit PIN,,,PIN Match,RcrtES_PINmatch_v1r0,,Num,1,104430631,0 = No,,No,No,"Default equals 0 for anyone assigned a PIN, until PIN is entered in PWA. If valid PIN not entered, participant is a passive recruit and RcrtES_PINmatch_v1r0 equals 0.",,Recruitment Data Dictionary,No,Yes,,Participants Table Not nested (d_948195369),,,
181,181,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
182,182,192505768,Recruitment,214456996,Eligibility Screener,,,,,,,,827220437,Healthcare provider,,,Site,RcrtES_Site_v1r0,,Num,2,531629870,0 = HealthPartners,,Yes,No,The National Cancer Institute is included as a site for testing purposes only.,"Required = Yes, if there is not a valid token or PIN",Recruitment Data Dictionary,No,No,1/31/24,Participants Table Not nested (d_827220437),,,
183,183,,,,,,,,,,,,,,,,,,,,,548392715,1 = Henry Ford Health System,,,,,,,,,,,,,
184,184,,,,,,,,,,,,,,,,,,,,,125001209,2 = Kaiser Permanente Colorado,,,,,,,,,,,,,
185,185,,,,,,,,,,,,,,,,,,,,,327912200,3 = Kaiser Permanente Georgia,,,,,,,,,,,,,
186,186,,,,,,,,,,,,,,,,,,,,,300267574,4 = Kaiser Permanente Hawaii,,,,,,,,,,,,,
187,187,,,,,,,,,,,,,,,,,,,,,452412599,5 = Kaiser Permanente Northwest,,,,,,,,,,,,,
188,188,,,,,,,,,,,,,,,,,,,,,303349821,6 = Marshfield Clinic Health System,,,,,,,,,,,,,
189,189,,,,,,,,,,,,,,,,,,,,,657167265,7 = Sanford Health,,,,,,,,,,,,,
190,190,,,,,,,,,,,,,,,,,,,,,809703864,8 = University of Chicago Medicine,,,,,,,,,,,,,
191,191,,,,,,,,,,,,,,,,,,,,,517700004,9 = National Cancer Institute,,,,,,,,,,,,,
192,192,,,,,,,,,,,,,,,,,,,,,472940358,10 = Baylor Scott & White Health,,,,,,,,,,,,,
193,193,,,,,,,,,,,,,,,,,,,,,181769837,55 = Other,,,,,,,,,,,,,
194,194,192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),,,,,,461488577,Email or text invitation,,,Email/Text Invite,RcrtES_Aware_v1r0_Email,,Num,1,104430631,0 = No,,No,No,,,Recruitment Data Dictionary,No,No,,Participants Table Nested structure: d_142654897_d_461488577,,,
195,195,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
196,196,192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),,,,,,942255248,Letter or brochure in mail,,,Mailed Letter,RcrtES_Aware_v1r0_Mail,,Num,1,104430631,0 = No,,No,No,,,Recruitment Data Dictionary,No,No,,Participants Table Nested structure: d_142654897_d_942255248,,,
197,197,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
198,198,192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),,,,,,607081902,Invitation through my patient portal (such as MyChart),,,Patient Portal Invite,RcrtES_Aware_v1r0_Invite,,Num,1,104430631,0 = No,,No,No,,,Recruitment Data Dictionary,No,No,,Participants Table Nested structure: d_142654897_d_607081902,,,
199,199,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
200,200,192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),,,,,,639721694,Phone call invitation,,,Phone Invite,RcrtES_Aware_v1r0_Phone,,Num,1,104430631,0 = No,,No,No,,,Master Data Dictionary,No,No,,Participants Table Nested structure: d_142654897_d_639721694,,,
201,201,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
202,202,192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),,,,,,196856782,Physician or other health care staff,,,Dr/Staff,RcrtES_Aware_v1r0_Phys,,Num,1,104430631,0 = No,,No,No,,,Recruitment Data Dictionary,No,No,,Participants Table Nested structure: d_142654897_d_196856782,,,
203,203,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
204,204,192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),,,,,,177402915,Connect research staff at my health care system,,,Connect Staff at IHCS,RcrtES_Aware_v1r0_Staff,,Num,1,104430631,0 = No,,No,No,,,Master Data Dictionary,No,No,,Participants Table Nested structure: d_142654897_d_177402915,,,
205,205,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
206,206,192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),,,,,,791389099,News article or press release about Connect,,,Connect in News,RcrtES_Aware_v1r0_News,,Num,1,104430631,0 = No,,No,No,,,Recruitment Data Dictionary,No,No,,Participants Table Nested structure: d_142654897_d_791389099,,,
207,207,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
208,208,192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),,,,,,684726272,Health care system newsletter,,,IHCS Newsletter,RcrtES_Aware_v1r0_HCNews,,Num,1,104430631,0 = No,,No,No,,,Recruitment Data Dictionary,No,No,,Participants Table Nested structure: d_142654897_d_684726272,,,
209,209,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
210,210,192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),,,,,,241590841,Health care system website,,,IHCS Web,RcrtES_Aware_v1r0_HCSite,,Num,1,104430631,0 = No,,No,No,,,Recruitment Data Dictionary,No,No,,Participants Table Nested structure: d_142654897_d_241590841,,,
211,211,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
212,212,192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),,,,,,206879104,Connect website on Cancer.gov,,,Connect Web,RcrtES_Aware_v1r0_Web,,Num,1,104430631,0 = No,,No,No,,,Recruitment Data Dictionary,No,No,,Participants Table Nested structure: d_142654897_d_206879104,,,
213,213,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
214,214,192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),,,,,,642287621,"Social media post (on Facebook, Twitter, Instagram, or other channels)",,,Social Media Post,RcrtES_Aware_v1r0_Social,,Num,1,104430631,0 = No,,No,No,,,Recruitment Data Dictionary,No,No,,Participants Table Nested structure: d_142654897_d_642287621,,,
